user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase
USER_0093,32.0,1,10.3,85.1,26,0.447,0,1
USER_0476,37.0,0,3.0,72.7,28,0.301,0,1
USER_0430,25.0,1,13.2,53.6,21,0.169,1,0
USER_0233,22.0,0,12.1,58.0,15,0.609,0,1
USER_0185,26.0,0,13.8,13.8,3,0.053,1,1
USER_0469,28.0,1,8.9,59.1,28,0.551,1,1
USER_0198,,0,16.9,53.1,12,0.358,1,0
USER_0087,38.0,1,20.5,17.3,7,0.69,1,1
USER_0051,37.0,0,7.5,29.8,9,0.32,1,1
USER_0300,28.0,1,10.6,45.4,10,0.714,0,0
USER_0125,,0,4.6,43.0,19,0.361,1,0
USER_0161,,1,4.6,26.9,7,0.269,0,0
USER_0111,29.0,0,12.0,29.2,13,0.615,0,1
USER_0461,,1,6.2,47.3,13,0.492,0,1
USER_0031,20.0,1,8.7,51.1,22,0.147,1,0
USER_0432,32.0,1,11.9,21.0,10,0.657,0,1
USER_0309,18.0,0,8.9,26.9,9,0.317,1,1
USER_0488,46.0,1,25.5,59.6,28,0.478,0,1
USER_0009,44.0,1,3.0,60.0,18,0.123,0,0
USER_0120,29.0,1,8.6,60.0,19,0.517,1,1
USER_0348,34.0,1,7.1,57.3,23,0.141,0,1
USER_0477,23.0,0,9.6,38.3,18,0.58,0,1
USER_0297,19.0,1,6.6,46.1,18,0.209,0,0
USER_0228,35.0,0,11.7,44.1,10,0.265,0,0
USER_0252,30.0,1,7.0,57.8,28,0.113,0,0
USER_0146,43.0,1,12.8,25.5,11,0.398,0,0
USER_0404,20.0,0,15.3,53.5,19,0.67,1,1
USER_0223,38.0,1,8.8,43.9,9,0.316,1,1
USER_0319,20.0,0,16.0,5.0,3,0.263,1,0
USER_0488,46.0,1,13.0,37.7,15,0.741,1,0
USER_0151,27.0,1,7.3,55.8,12,0.188,1,0
USER_0007,30.0,0,6.9,81.7,18,0.159,1,1
USER_0477,23.0,0,15.6,81.7,27,0.084,0,1
USER_0409,43.0,0,4.7,131.3,36,0.76,0,1
USER_0254,28.0,1,10.3,52.6,10,0.636,1,1
USER_0292,35.0,1,10.0,43.5,19,0.21,0,1
USER_0042,,0,18.1,25.2,12,0.117,1,0
USER_0076,38.0,1,13.7,27.3,8,0.773,0,0
USER_0109,39.0,1,8.5,41.0,18,0.559,0,1
USER_0322,24.0,1,14.3,38.5,18,0.701,0,0
USER_0038,27.0,0,18.5,35.7,10,0.589,1,1
USER_0116,32.0,0,8.4,75.1,21,0.573,0,1
USER_0281,25.0,0,11.2,63.1,20,0.475,1,1
USER_0499,18.0,1,7.0,64.0,18,0.527,0,1
USER_0493,24.0,0,10.5,20.2,9,0.112,1,1
USER_0200,25.0,0,16.0,37.5,13,0.681,0,0
USER_0431,,0,10.9,41.5,15,0.365,1,0
USER_0183,34.0,1,3.2,41.4,14,0.078,1,1
USER_0397,25.0,1,12.0,8.0,3,0.569,1,1
USER_0304,38.0,1,7.2,24.6,7,0.511,1,0
USER_0228,35.0,0,10.8,78.6,17,0.781,0,1
USER_0448,33.0,0,14.0,18.0,7,0.751,0,1
USER_0409,43.0,0,7.2,38.4,8,0.432,0,0
USER_0228,35.0,0,8.1,74.6,29,0.792,0,1
USER_0228,35.0,0,12.5,35.5,12,0.29,0,0
USER_0110,26.0,1,9.2,65.3,19,0.2,0,1
USER_0460,42.0,0,12.4,52.5,12,0.692,0,1
USER_0454,35.0,1,3.3,54.0,16,0.367,0,0
USER_0167,33.0,1,7.5,40.1,10,0.146,1,1
USER_0443,25.0,1,4.1,43.6,17,0.524,1,1
USER_0268,33.0,1,11.1,30.1,14,0.539,0,1
USER_0152,32.0,0,10.9,9.9,3,0.224,1,1
USER_0328,28.0,1,15.0,32.0,8,0.505,1,0
USER_0423,35.0,0,12.7,11.2,4,0.487,1,1
USER_0190,24.0,0,10.1,43.4,15,0.448,0,0
USER_0415,29.0,1,20.0,16.4,8,0.264,0,0
USER_0455,21.0,0,18.2,35.6,13,0.096,1,1
USER_0114,34.0,1,10.2,47.8,13,0.351,0,1
USER_0300,28.0,1,8.2,76.2,16,0.627,0,1
USER_0201,24.0,1,12.3,15.5,7,0.505,0,1
USER_0302,26.0,0,13.4,61.7,17,0.629,1,1
USER_0330,37.0,0,21.0,29.7,7,0.42,0,0
USER_0349,38.0,1,12.0,180.0,80,0.299,0,1
USER_0304,38.0,1,19.3,12.5,3,0.142,1,1
USER_0164,38.0,0,7.1,17.7,4,0.76,1,1
USER_0137,,1,13.1,58.7,12,0.456,1,1
USER_0480,34.0,1,9.3,12.5,4,0.613,0,0
USER_0277,,1,11.6,40.1,13,0.367,1,0
USER_0116,32.0,0,24.0,41.8,20,0.166,0,0
USER_0060,18.0,0,14.7,51.3,11,0.675,0,0
USER_0088,32.0,1,19.5,48.2,10,0.722,1,1
USER_0136,30.0,1,11.8,41.2,10,0.722,0,1
USER_0102,27.0,1,12.3,31.0,13,0.715,0,1
USER_0064,36.0,0,12.8,35.0,14,0.364,0,0
USER_0240,24.0,0,10.6,48.9,17,0.247,1,0
USER_0046,33.0,1,17.8,32.2,14,0.62,0,1
USER_0029,30.0,0,8.6,43.3,15,0.588,1,1
USER_0050,33.0,1,11.0,33.5,10,0.1,0,0
USER_0423,35.0,0,14.3,33.2,13,0.182,1,0
USER_0343,,0,6.3,33.0,8,0.428,0,0
USER_0165,22.0,0,14.1,18.8,6,0.078,0,1
USER_0210,29.0,0,13.2,5.0,3,0.108,0,0
USER_0001,35.0,0,11.8,21.9,10,0.065,1,1
USER_0241,36.0,0,20.6,37.8,10,0.126,0,0
USER_0087,38.0,1,11.5,28.2,12,0.498,0,1
USER_0376,,0,9.8,111.5,26,0.503,1,1
USER_0051,37.0,0,3.8,44.5,18,0.44,1,0
USER_0198,,0,4.6,24.7,5,0.474,1,1
USER_0292,35.0,1,17.4,59.0,29,0.363,1,1
USER_0131,31.0,1,6.6,54.4,21,0.36,1,0
USER_0044,22.0,0,19.2,29.0,12,0.418,1,1
USER_0058,40.0,1,16.3,30.8,9,0.249,1,1
USER_0383,36.0,0,21.0,45.1,13,0.202,1,0
USER_0252,30.0,1,4.6,34.4,7,0.52,1,1
USER_0211,53.0,0,13.4,74.9,24,0.669,1,1
USER_0044,22.0,0,6.1,50.3,19,0.549,1,1
USER_0101,,1,9.1,34.6,11,0.323,1,1
USER_0493,24.0,0,13.7,20.2,7,0.707,1,1
USER_0040,31.0,1,14.1,31.1,10,0.661,0,1
USER_0463,41.0,1,14.4,47.4,19,0.073,1,0
USER_0072,28.0,1,5.8,12.4,3,0.288,1,1
USER_0418,25.0,0,11.9,117.3,56,0.22,1,1
USER_0305,,0,3.0,30.9,10,0.594,0,1
USER_0115,34.0,1,15.8,27.6,13,0.79,1,1
USER_0302,26.0,0,10.7,17.9,5,0.496,1,1
USER_0278,33.0,1,3.0,99.7,46,0.459,0,0
USER_0302,26.0,0,15.3,17.6,8,0.523,0,1
USER_0447,25.0,0,13.6,138.7,56,0.072,0,1
USER_0459,18.0,0,14.4,31.7,7,0.328,0,0
USER_0489,30.0,0,12.6,13.1,3,0.056,1,0
USER_0165,22.0,0,10.3,24.2,11,0.79,0,1
USER_0256,50.0,1,18.4,35.5,8,0.384,0,0
USER_0408,34.0,1,3.0,16.3,6,0.533,1,0
USER_0042,,0,7.6,45.5,10,0.274,1,0
USER_0062,28.0,1,14.5,29.9,13,0.707,1,1
USER_0084,31.0,0,13.5,15.9,7,0.315,0,0
USER_0169,19.0,1,12.6,34.3,11,0.252,0,0
USER_0108,32.0,0,12.4,38.7,12,0.627,1,0
USER_0048,18.0,0,13.2,56.4,25,0.222,1,1
USER_0370,37.0,0,8.5,61.2,16,0.31,0,1
USER_0126,33.0,1,6.4,24.9,9,0.52,0,1
USER_0160,44.0,0,18.1,12.0,5,0.766,0,1
USER_0209,43.0,1,8.7,58.1,11,0.17,1,0
USER_0480,34.0,1,8.5,44.9,14,0.573,1,0
USER_0003,30.0,0,10.2,69.3,30,0.216,1,1
USER_0320,41.0,1,3.0,15.3,6,0.231,1,0
USER_0105,27.0,1,12.2,7.9,3,0.473,1,1
USER_0206,38.0,1,11.9,180.0,70,0.576,0,1
USER_0431,,0,4.3,18.8,5,0.673,1,0
USER_0139,31.0,1,8.3,29.1,11,0.34,0,1
USER_0340,30.0,1,20.8,73.9,29,0.109,1,1
USER_0223,38.0,1,9.3,32.2,11,0.677,1,1
USER_0411,30.0,0,10.5,5.0,3,0.547,0,1
USER_0276,,0,12.6,62.2,17,0.065,1,1
USER_0224,33.0,0,16.7,65.4,26,0.125,0,1
USER_0390,39.0,1,8.4,52.9,23,0.391,1,1
USER_0057,28.0,0,15.7,13.5,3,0.547,1,1
USER_0139,31.0,1,13.9,53.2,14,0.534,0,1
USER_0033,32.0,1,14.6,153.7,69,0.488,1,1
USER_0139,31.0,1,12.6,42.7,18,0.672,0,1
USER_0444,27.0,0,15.2,41.3,11,0.111,1,0
USER_0169,19.0,1,8.9,83.5,32,0.375,1,1
USER_0437,49.0,0,20.4,180.0,36,0.657,1,1
USER_0477,23.0,0,6.6,26.9,6,0.33,1,0
USER_0158,35.0,0,8.6,6.5,3,0.79,1,1
USER_0390,39.0,1,19.7,58.3,12,0.214,1,0
USER_0034,22.0,1,10.9,39.9,10,0.194,0,1
USER_0091,,0,18.2,19.8,6,0.599,0,0
USER_0140,,0,16.7,21.2,5,0.453,0,0
USER_0166,,0,12.1,45.2,22,0.342,1,0
USER_0168,42.0,0,13.0,39.6,13,0.598,1,0
USER_0466,,1,17.1,78.1,30,0.299,1,1
USER_0359,,1,10.7,13.3,4,0.714,1,1
USER_0091,,0,16.5,32.6,7,0.593,0,0
USER_0219,31.0,0,16.3,61.6,27,0.442,0,0
USER_0211,53.0,0,7.2,55.7,15,0.722,1,1
USER_0060,18.0,0,3.7,25.6,12,0.312,1,0
USER_0133,32.0,0,6.2,43.2,19,0.366,1,0
USER_0318,43.0,1,23.4,32.3,9,0.436,1,1
USER_0316,28.0,1,20.6,21.8,6,0.202,1,0
USER_0108,32.0,0,9.2,37.6,10,0.594,1,0
USER_0116,32.0,0,16.4,48.9,10,0.674,0,0
USER_0221,19.0,0,11.1,27.2,7,0.603,0,1
USER_0026,43.0,1,16.3,5.0,3,0.343,1,0
USER_0092,29.0,0,18.1,21.4,8,0.209,0,0
USER_0051,37.0,0,15.4,76.5,37,0.269,0,1
USER_0060,18.0,0,21.1,46.5,16,0.126,1,1
USER_0379,23.0,1,5.3,51.1,16,0.396,0,0
USER_0260,19.0,1,9.2,55.5,11,0.103,0,0
USER_0446,27.0,1,5.4,52.7,20,0.33,1,0
USER_0104,34.0,0,8.4,58.1,19,0.682,1,1
USER_0145,24.0,0,12.7,65.7,24,0.148,1,1
USER_0315,20.0,1,3.0,62.8,18,0.562,0,0
USER_0423,35.0,0,13.4,39.8,10,0.606,0,1
USER_0225,,0,12.3,55.0,13,0.345,1,0
USER_0477,23.0,0,9.0,43.4,18,0.292,0,0
USER_0408,34.0,1,21.8,102.3,21,0.17,1,0
USER_0156,32.0,0,14.9,49.8,11,0.6,0,0
USER_0175,21.0,0,10.1,29.6,9,0.248,1,1
USER_0320,41.0,1,11.3,35.4,8,0.596,0,0
USER_0219,31.0,0,3.0,45.9,20,0.539,0,1
USER_0246,41.0,0,3.2,25.9,9,0.451,0,0
USER_0444,27.0,0,9.0,38.2,7,0.23,1,0
USER_0051,37.0,0,4.0,58.5,19,0.771,0,1
USER_0038,27.0,0,15.0,68.8,31,0.562,0,1
USER_0191,38.0,0,9.1,5.0,3,0.161,0,0
USER_0408,34.0,1,8.6,14.8,5,0.718,1,1
USER_0461,,1,19.2,52.0,17,0.387,0,1
USER_0312,22.0,1,10.5,37.5,9,0.724,1,0
USER_0302,26.0,0,16.8,32.4,11,0.453,1,1
USER_0324,33.0,0,14.4,26.4,8,0.063,0,0
USER_0018,18.0,1,5.8,66.2,16,0.582,0,1
USER_0352,27.0,1,20.4,84.4,38,0.754,1,1
USER_0031,20.0,1,24.8,52.0,20,0.4,0,1
USER_0019,18.0,1,6.9,26.4,7,0.292,0,0
USER_0430,25.0,1,16.6,34.3,10,0.428,0,1
USER_0497,18.0,1,5.3,32.0,12,0.125,0,0
USER_0360,27.0,0,6.5,17.8,5,0.055,1,1
USER_0320,41.0,1,16.3,10.0,3,0.158,0,0
USER_0309,18.0,0,7.5,48.3,9,0.063,1,0
USER_0420,,1,15.5,35.4,9,0.266,1,1
USER_0403,20.0,0,11.6,82.9,23,0.541,1,1
USER_0367,42.0,1,10.5,53.5,10,0.293,0,1
USER_0382,38.0,0,12.3,30.4,15,0.314,0,1
USER_0421,44.0,1,14.6,32.2,11,0.382,0,0
USER_0145,24.0,0,16.4,47.2,10,0.233,1,1
USER_0221,19.0,0,16.1,45.6,9,0.345,0,0
USER_0420,,1,13.1,71.4,32,0.209,1,1
USER_0072,28.0,1,15.2,6.7,3,0.652,1,0
USER_0348,34.0,1,10.5,55.1,17,0.463,1,1
USER_0384,37.0,0,3.0,9.6,4,0.592,0,1
USER_0248,37.0,0,6.3,56.1,22,0.76,0,0
USER_0396,27.0,1,8.3,27.9,7,0.205,1,0
USER_0415,29.0,1,14.2,30.8,8,0.283,0,1
USER_0335,18.0,1,19.6,20.0,8,0.366,0,0
USER_0062,28.0,1,5.6,47.2,23,0.312,1,0
USER_0110,26.0,1,5.4,48.6,13,0.774,0,1
USER_0420,,1,9.3,78.1,19,0.657,1,0
USER_0018,18.0,1,14.0,30.3,7,0.499,1,1
USER_0190,24.0,0,17.7,25.3,6,0.45,0,1
USER_0497,18.0,1,11.7,27.8,11,0.724,0,0
USER_0456,46.0,0,6.8,180.0,89,0.417,1,1
USER_0352,27.0,1,16.2,12.5,4,0.145,0,0
USER_0298,,0,5.5,31.0,7,0.223,1,1
USER_0342,27.0,1,4.1,38.9,13,0.447,0,1
USER_0029,30.0,0,17.9,52.4,13,0.1,0,0
USER_0005,44.0,1,6.9,29.5,12,0.225,1,0
USER_0330,37.0,0,6.1,15.7,6,0.612,0,0
USER_0316,28.0,1,19.4,42.4,16,0.63,1,1
USER_0101,,1,20.6,63.9,26,0.718,1,1
USER_0200,25.0,0,9.5,39.5,9,0.521,0,0
USER_0263,32.0,1,7.2,6.7,3,0.418,1,0
USER_0424,37.0,0,22.3,103.6,41,0.682,1,1
USER_0228,35.0,0,3.0,43.5,13,0.428,1,1
USER_0102,27.0,1,20.9,43.9,19,0.552,1,0
USER_0241,36.0,0,10.3,42.8,9,0.569,0,1
USER_0069,29.0,0,18.2,50.1,11,0.419,1,1
USER_0295,48.0,0,18.3,63.1,16,0.44,0,1
USER_0337,36.0,1,14.2,30.9,7,0.085,0,0
USER_0090,,1,11.0,26.6,13,0.745,1,1
USER_0031,20.0,1,12.1,39.9,17,0.413,1,1
USER_0108,32.0,0,16.1,18.2,7,0.315,0,0
USER_0460,42.0,0,23.4,52.5,18,0.217,0,1
USER_0444,27.0,0,14.0,28.4,9,0.179,1,1
USER_0405,26.0,0,15.2,76.5,25,0.577,0,1
USER_0230,33.0,0,14.1,41.2,10,0.606,1,0
USER_0088,32.0,1,17.4,80.0,18,0.142,1,1
USER_0201,24.0,1,15.7,28.3,6,0.786,0,1
USER_0240,24.0,0,7.9,45.1,9,0.284,0,0
USER_0357,32.0,1,5.3,59.9,27,0.094,0,0
USER_0385,31.0,1,9.1,33.4,8,0.374,0,0
USER_0198,,0,11.3,53.6,20,0.428,1,1
USER_0301,42.0,0,6.2,28.8,13,0.376,0,0
USER_0489,30.0,0,8.6,130.6,62,0.66,1,1
USER_0311,29.0,1,17.4,65.4,25,0.369,1,1
USER_0392,25.0,0,8.8,100.5,26,0.665,1,1
USER_0067,25.0,1,10.5,39.2,13,0.733,1,1
USER_0298,,0,18.3,48.0,10,0.176,1,0
USER_0185,26.0,0,4.5,47.3,21,0.578,0,1
USER_0414,31.0,0,14.5,140.1,60,0.7,1,1
USER_0187,35.0,1,4.1,33.6,13,0.194,0,0
USER_0040,31.0,1,15.7,75.4,35,0.297,0,1
USER_0078,31.0,0,12.3,45.7,21,0.102,1,1
USER_0108,32.0,0,23.5,27.1,12,0.72,1,1
USER_0435,39.0,0,17.8,30.2,8,0.442,1,1
USER_0304,38.0,1,3.5,60.2,15,0.641,1,1
USER_0089,,1,11.3,46.0,21,0.379,1,1
USER_0186,46.0,1,10.9,41.2,12,0.075,1,0
USER_0200,25.0,0,7.4,10.8,3,0.136,1,1
USER_0337,36.0,1,15.0,59.9,21,0.496,1,1
USER_0407,,1,3.0,32.2,14,0.483,0,1
USER_0459,18.0,0,4.3,58.2,19,0.499,1,0
USER_0127,,1,3.0,59.7,16,0.428,0,1
USER_0415,29.0,1,6.6,56.5,17,0.768,1,1
USER_0184,,0,14.2,48.9,10,0.664,1,1
USER_0468,32.0,0,9.3,52.3,21,0.285,0,0
USER_0475,36.0,1,15.5,23.4,9,0.393,1,1
USER_0387,,1,12.7,39.3,15,0.623,1,0
USER_0397,25.0,1,11.5,38.6,17,0.084,1,0
USER_0387,,1,10.8,29.2,14,0.121,1,0
USER_0102,27.0,1,11.8,48.8,17,0.56,0,0
USER_0432,32.0,1,11.3,27.5,10,0.584,0,0
USER_0109,39.0,1,17.3,180.0,58,0.663,0,1
USER_0281,25.0,0,16.5,33.8,12,0.285,1,0
USER_0316,28.0,1,9.9,47.2,15,0.751,1,1
USER_0077,42.0,1,5.0,48.5,20,0.209,1,0
USER_0013,,0,15.5,58.0,25,0.351,0,0
USER_0187,35.0,1,14.5,29.4,11,0.628,1,1
USER_0444,27.0,0,10.1,59.0,28,0.745,1,1
USER_0128,34.0,0,16.4,62.2,14,0.673,0,0
USER_0455,21.0,0,17.3,59.0,20,0.199,1,0
USER_0111,29.0,0,7.2,18.2,8,0.178,0,0
USER_0051,37.0,0,15.0,43.3,13,0.721,1,0
USER_0298,,0,20.6,37.5,12,0.51,1,1
USER_0289,26.0,1,12.9,86.2,25,0.642,1,1
USER_0134,51.0,1,11.9,45.4,11,0.756,0,0
USER_0116,32.0,0,10.6,47.5,13,0.269,0,1
USER_0127,,1,10.4,40.4,17,0.579,1,0
USER_0033,32.0,1,3.2,58.5,16,0.249,0,1
USER_0031,20.0,1,11.0,39.5,19,0.628,1,1
USER_0221,19.0,0,14.5,35.7,12,0.089,0,0
USER_0069,29.0,0,20.8,44.3,19,0.091,1,1
USER_0187,35.0,1,12.8,51.1,12,0.256,0,0
USER_0156,32.0,0,15.1,35.8,8,0.672,1,0
USER_0403,20.0,0,20.0,28.2,8,0.734,1,0
USER_0185,26.0,0,3.6,27.4,10,0.734,0,1
USER_0051,37.0,0,7.5,60.5,25,0.443,1,1
USER_0254,28.0,1,19.1,35.7,7,0.315,0,0
USER_0435,39.0,0,12.0,31.1,9,0.361,1,1
USER_0291,,0,16.0,53.9,21,0.799,1,1
USER_0267,26.0,0,8.9,180.0,78,0.304,0,1
USER_0049,21.0,1,9.4,31.1,7,0.38,0,1
USER_0119,28.0,0,12.9,34.4,8,0.616,0,1
USER_0170,,0,16.8,13.2,3,0.236,0,0
USER_0379,23.0,1,14.2,41.0,8,0.553,1,1
USER_0391,30.0,1,9.6,30.1,10,0.213,1,0
USER_0307,24.0,1,11.1,23.1,11,0.146,1,1
USER_0315,20.0,1,13.3,33.4,15,0.508,0,0
USER_0381,41.0,0,18.4,20.8,4,0.222,0,0
USER_0213,25.0,0,6.1,31.2,9,0.117,0,1
USER_0111,29.0,0,4.8,65.5,28,0.704,0,1
USER_0114,34.0,1,16.3,10.7,4,0.171,0,1
USER_0007,30.0,0,9.6,64.2,26,0.507,1,1
USER_0279,26.0,1,3.0,45.7,11,0.615,0,1
USER_0493,24.0,0,3.0,36.2,17,0.348,1,0
USER_0352,27.0,1,7.2,5.0,3,0.33,0,0
USER_0240,24.0,0,10.1,33.1,10,0.411,1,0
USER_0310,23.0,0,15.3,49.6,13,0.793,0,1
USER_0461,,1,15.1,24.2,8,0.403,0,0
USER_0140,,0,11.1,40.7,12,0.136,1,1
USER_0352,27.0,1,7.0,40.0,13,0.44,0,1
USER_0200,25.0,0,14.5,41.5,18,0.72,0,0
USER_0110,26.0,1,9.5,42.2,13,0.605,0,0
USER_0434,43.0,0,15.8,21.2,10,0.45,1,1
USER_0045,,0,12.5,52.1,12,0.156,0,0
USER_0431,,0,6.7,31.2,9,0.147,1,0
USER_0064,36.0,0,16.0,7.8,3,0.517,0,1
USER_0301,42.0,0,13.5,26.2,6,0.743,0,1
USER_0105,27.0,1,4.3,47.5,12,0.07,0,1
USER_0136,30.0,1,14.7,16.3,3,0.733,1,1
USER_0140,,0,10.8,24.7,9,0.124,1,1
USER_0460,42.0,0,14.5,50.4,21,0.578,0,1
USER_0324,33.0,0,21.1,38.6,18,0.1,0,0
USER_0051,37.0,0,4.2,50.9,20,0.636,1,1
USER_0198,,0,5.1,16.6,3,0.397,1,0
USER_0242,36.0,1,17.9,19.3,7,0.654,0,0
USER_0153,27.0,0,18.4,47.0,11,0.1,0,1
USER_0051,37.0,0,8.9,35.2,9,0.246,1,1
USER_0029,30.0,0,7.1,14.1,4,0.56,0,0
USER_0382,38.0,0,13.7,9.6,3,0.668,1,0
USER_0156,32.0,0,6.9,63.2,15,0.538,0,1
USER_0120,29.0,1,20.4,37.4,9,0.101,1,1
USER_0138,34.0,0,9.5,62.0,14,0.387,1,1
USER_0397,25.0,1,8.9,56.3,27,0.222,1,1
USER_0315,20.0,1,10.7,10.7,3,0.569,1,1
USER_0097,34.0,1,9.2,115.6,41,0.424,0,1
USER_0141,22.0,1,16.8,44.4,19,0.622,0,0
USER_0382,38.0,0,5.6,57.4,17,0.623,0,1
USER_0408,34.0,1,15.3,64.1,13,0.153,1,0
USER_0383,36.0,0,10.0,32.3,9,0.535,0,1
USER_0435,39.0,0,9.8,38.2,16,0.614,0,1
USER_0269,32.0,0,8.2,39.2,18,0.226,0,0
USER_0464,19.0,0,12.2,12.8,3,0.315,0,0
USER_0170,,0,12.7,24.9,8,0.255,1,1
USER_0287,28.0,1,24.9,38.3,11,0.494,0,0
USER_0003,30.0,0,17.4,52.0,11,0.623,1,1
USER_0461,,1,8.0,31.1,10,0.451,0,1
USER_0366,38.0,0,9.4,34.5,9,0.598,1,1
USER_0336,30.0,0,15.9,9.1,3,0.153,1,0
USER_0376,,0,15.5,165.2,58,0.281,1,0
USER_0123,35.0,1,14.6,63.5,23,0.323,0,0
USER_0445,18.0,0,15.4,41.2,9,0.062,1,0
USER_0133,32.0,0,12.5,34.8,15,0.435,0,0
USER_0455,21.0,0,7.5,46.5,16,0.714,0,1
USER_0493,24.0,0,13.2,50.9,13,0.065,1,1
USER_0059,34.0,0,8.9,47.2,12,0.762,0,1
USER_0375,36.0,0,3.0,34.0,16,0.604,0,1
USER_0407,,1,11.1,53.4,20,0.665,1,0
USER_0359,,1,19.7,5.0,3,0.261,1,0
USER_0337,36.0,1,14.5,40.1,18,0.459,1,0
USER_0133,32.0,0,16.2,78.1,29,0.3,1,1
USER_0422,31.0,0,13.7,50.2,20,0.442,1,1
USER_0483,44.0,0,19.6,76.6,37,0.5,1,1
USER_0190,24.0,0,6.9,51.9,15,0.482,1,1
USER_0281,25.0,0,11.1,15.2,5,0.499,1,0
USER_0133,32.0,0,15.3,15.1,3,0.404,0,1
USER_0086,18.0,0,8.0,44.1,19,0.441,0,0
USER_0265,26.0,1,12.4,24.1,6,0.767,1,1
USER_0391,30.0,1,8.9,25.2,8,0.441,0,0
USER_0233,22.0,0,18.4,26.5,12,0.591,0,1
USER_0345,34.0,0,14.7,34.7,13,0.321,1,1
USER_0254,28.0,1,15.6,32.9,7,0.193,1,0
USER_0207,32.0,0,7.5,59.3,16,0.258,0,1
USER_0380,22.0,0,13.5,45.9,22,0.186,0,0
USER_0141,22.0,1,10.0,30.6,14,0.4,0,0
USER_0280,38.0,0,5.7,40.6,17,0.402,1,1
USER_0491,37.0,0,9.4,45.8,13,0.746,1,1
USER_0023,34.0,1,9.0,31.5,7,0.238,0,0
USER_0337,36.0,1,15.2,9.4,3,0.135,1,0
USER_0194,39.0,1,8.5,67.9,24,0.323,0,1
USER_0054,29.0,1,6.0,37.2,16,0.07,1,0
USER_0117,30.0,0,13.5,36.3,10,0.063,1,1
USER_0232,32.0,0,15.2,98.0,29,0.252,0,0
USER_0139,31.0,1,3.0,52.2,26,0.427,1,1
USER_0312,22.0,1,20.4,50.3,11,0.347,1,1
USER_0416,,1,15.8,28.8,5,0.499,1,1
USER_0056,26.0,0,14.0,52.8,23,0.579,1,1
USER_0052,33.0,0,15.1,42.5,9,0.347,1,0
USER_0340,30.0,1,3.9,180.0,79,0.261,0,0
USER_0415,29.0,1,11.6,30.4,6,0.125,0,1
USER_0104,34.0,0,12.5,86.0,24,0.158,0,0
USER_0330,37.0,0,12.6,30.3,12,0.545,0,0
USER_0003,30.0,0,11.1,64.0,23,0.656,1,1
USER_0390,39.0,1,6.7,52.7,14,0.146,1,0
USER_0305,,0,12.1,19.6,8,0.572,0,1
USER_0261,28.0,0,11.6,31.4,6,0.76,1,1
USER_0112,28.0,0,18.5,29.1,11,0.108,1,1
USER_0455,21.0,0,18.0,59.7,18,0.75,1,1
USER_0018,18.0,1,12.8,15.7,6,0.167,0,1
USER_0024,24.0,0,5.6,61.7,24,0.427,1,1
USER_0449,34.0,1,12.9,15.7,3,0.653,1,1
USER_0480,34.0,1,7.3,45.6,16,0.299,0,0
USER_0320,41.0,1,15.8,44.4,12,0.445,0,0
USER_0274,18.0,0,10.6,22.4,7,0.242,0,0
USER_0357,32.0,1,8.6,17.8,8,0.571,0,1
USER_0388,32.0,1,10.8,45.0,18,0.798,1,1
USER_0280,38.0,0,13.9,26.0,10,0.154,0,0
USER_0350,37.0,0,10.7,49.7,24,0.273,0,1
USER_0268,33.0,1,7.7,8.9,3,0.173,0,0
USER_0234,34.0,1,17.4,36.4,10,0.105,0,0
USER_0077,42.0,1,21.5,54.1,14,0.718,1,0
USER_0266,37.0,1,8.9,34.6,14,0.101,0,0
USER_0319,20.0,0,10.4,42.5,15,0.724,1,1
USER_0184,,0,7.7,79.5,27,0.643,0,1
USER_0136,30.0,1,18.8,21.4,4,0.126,1,1
USER_0157,23.0,0,12.7,76.7,17,0.055,0,1
USER_0315,20.0,1,19.2,32.8,7,0.777,0,0
USER_0064,36.0,0,10.5,58.5,22,0.416,0,0
USER_0131,31.0,1,6.7,84.7,18,0.166,1,1
USER_0359,,1,21.3,5.0,3,0.223,1,0
USER_0072,28.0,1,10.5,46.6,23,0.353,1,0
USER_0294,39.0,0,3.0,43.4,19,0.305,1,1
USER_0355,36.0,0,10.3,13.5,4,0.133,1,1
USER_0240,24.0,0,5.0,15.9,4,0.673,1,1
USER_0442,25.0,0,9.2,9.3,4,0.7,1,1
USER_0212,37.0,0,11.5,50.8,22,0.218,1,1
USER_0170,,0,4.9,50.1,19,0.186,0,0
USER_0237,40.0,1,15.6,78.1,28,0.35,0,0
USER_0458,28.0,0,17.7,50.2,24,0.506,0,0
USER_0284,38.0,0,7.0,38.1,9,0.274,1,1
USER_0310,23.0,0,9.9,37.1,14,0.356,0,0
USER_0116,32.0,0,9.4,38.5,17,0.063,0,1
USER_0287,28.0,1,8.6,59.5,19,0.495,0,1
USER_0473,30.0,0,19.2,55.4,26,0.104,0,0
USER_0181,26.0,0,12.9,23.3,5,0.202,0,0
USER_0359,,1,11.6,37.3,9,0.137,1,0
USER_0436,,0,9.7,19.7,8,0.208,0,0
USER_0312,22.0,1,5.6,43.4,20,0.131,1,0
USER_0428,,1,7.0,51.7,19,0.475,0,0
USER_0146,43.0,1,14.2,47.5,11,0.752,0,1
USER_0272,49.0,0,10.4,54.9,25,0.3,0,0
