user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase,purchase_amount,purchase_date,user_segment
USER_0042,,0,7.559260521363117,21.8,7,0.342,1,0,103.25,2024-12-30,低消费高频
USER_0322,24.0,1,3.2260105731437747,23.0,11,0.565,0,0,98.41,2024-10-10,低消费高频
USER_0227,33.0,1,15.537288554321904,91.9,43,0.175,1,0,1080.65,2024-08-27,低消费高频
USER_0060,18.0,0,16.049289208185133,39.1,17,0.406,1,1,69.85,2024-06-18,低消费高频
USER_0211,53.0,0,18.276748901442375,73.1,15,0.151,1,0,400.62,2024-08-11,高消费高频
USER_0244,60.0,0,12.455981846857139,42.7,11,0.341,1,1,59.86,2024-02-18,低消费高频
USER_0141,22.0,1,10.574528714789931,61.0,14,0.45,0,1,138.44,2024-01-12,低消费高频
USER_0288,,1,12.815970123275836,25.7,12,0.788,0,0,33.8,2024-01-27,低消费低频
USER_0033,32.0,1,18.105168477626766,123.1,40,0.155,0,1,1689.85,2024-11-06,异常用户
USER_0459,18.0,0,18.532770338672503,23.2,8,0.49,0,0,135.66,2024-10-27,低消费高频
USER_0292,35.0,1,12.350624662324222,50.6,16,0.422,1,1,351.05,2024-05-02,高消费高频
USER_0145,24.0,0,9.352665182464959,20.3,4,0.392,1,1,459.56,2024-02-26,高消费高频
USER_0059,34.0,0,20.372462166737687,42.7,20,0.29,0,1,116.76,2024-11-17,低消费高频
USER_0127,,1,12.95948867936518,49.1,18,0.245,1,1,99.59,2024-06-11,低消费高频
USER_0315,20.0,1,16.13419315354557,38.1,17,0.267,0,1,48.07,2024-11-15,低消费高频
USER_0194,39.0,1,6.373675550961702,41.8,17,0.071,0,1,318.01,2024-08-23,高消费高频
USER_0110,26.0,1,7.738991843392082,53.3,15,0.122,0,1,401.81,2024-10-12,高消费高频
USER_0003,30.0,0,15.409457448131556,61.9,18,0.466,1,1,535.13,2024-02-13,高消费高频
USER_0061,34.0,1,10.847996428971163,32.7,16,0.479,0,0,30.84,2024-01-15,低消费低频
USER_0031,20.0,1,14.962634746005914,71.3,20,0.056,1,1,519.52,2024-11-30,高消费高频
USER_0219,31.0,0,14.603447482113344,37.8,10,0.284,0,1,103.24,2024-09-09,低消费高频
USER_0074,23.0,1,11.111530114432998,24.5,6,0.155,0,0,89.25,2024-05-23,低消费高频
USER_0411,30.0,0,20.561523437187997,71.6,32,0.285,1,1,67.79,2024-03-15,低消费低频
USER_0067,25.0,1,10.524550428810468,70.2,17,0.35,1,1,928.76,2024-02-17,高消费低频
USER_0311,29.0,1,13.126348610075233,44.4,12,0.5,1,0,520.18,2024-01-04,高消费高频
USER_0160,44.0,0,15.621772556328397,33.4,7,0.545,1,0,49.22,2024-03-28,低消费高频
USER_0263,32.0,1,12.508616042358849,19.2,8,0.778,1,1,188.71,2024-12-18,低消费高频
USER_0200,25.0,0,7.79969982229097,17.7,4,0.592,0,1,122.19,2024-03-12,低消费高频
USER_0116,32.0,0,19.876947370280828,53.4,13,0.42,0,1,277.72,2024-05-05,高消费高频
USER_0156,32.0,0,9.875504553985966,50.2,11,0.427,1,1,242.59,2024-04-11,高消费高频
USER_0237,40.0,1,13.209010357778743,39.9,18,0.8,1,1,170.14,2024-02-03,低消费高频
USER_0009,44.0,1,13.732519408653578,43.8,21,0.707,0,1,416.08,2024-03-08,高消费高频
USER_0044,22.0,0,2.9034603566763817,39.1,18,0.2,0,0,104.0,2024-07-20,低消费高频
USER_0190,24.0,0,9.235520331531436,48.9,14,0.644,0,0,343.09,2024-02-08,高消费高频
USER_0500,,1,16.968448381503187,41.8,11,0.731,1,0,546.72,2024-05-05,高消费低频
USER_0287,28.0,1,9.704841634105499,8.0,3,0.607,0,1,307.88,2024-12-23,高消费高频
USER_0330,37.0,0,7.768831689017462,36.1,14,0.25,0,1,55.35,2024-09-05,低消费高频
USER_0110,26.0,1,9.186539877798836,42.7,12,0.136,0,1,167.57,2024-10-29,高消费高频
USER_0098,43.0,1,5.918370836024505,66.2,14,0.298,1,0,1066.33,2024-10-18,低消费高频
USER_0042,,0,16.606238424551726,43.2,16,0.221,1,1,110.61,2024-05-19,低消费高频
USER_0324,33.0,0,13.783148080508012,31.1,15,0.589,0,0,103.44,2024-11-13,低消费高频
USER_0379,23.0,1,6.33478826311269,37.5,17,0.428,0,1,301.41,2024-12-05,高消费高频
USER_0086,18.0,0,7.4397294892304675,53.4,18,0.72,0,1,415.26,2024-03-31,高消费高频
USER_0228,35.0,0,12.997536632194443,71.8,23,0.123,0,0,305.64,2024-09-04,高消费高频
USER_0023,34.0,1,11.874865206274281,55.7,25,0.656,0,1,454.97,2024-05-02,高消费低频
USER_0182,33.0,0,22.013413832042957,62.8,26,0.187,0,1,303.05,2024-08-01,高消费高频
USER_0044,22.0,0,18.436621950760703,49.3,22,0.301,0,0,128.58,2024-07-13,低消费高频
USER_0207,32.0,0,10.1716145873474,37.1,14,0.188,0,1,53.63,2024-04-24,低消费高频
USER_0070,34.0,1,14.073239925523914,84.6,35,0.15,1,1,672.96,2024-06-24,高消费高频
USER_0089,,1,14.367359495176142,41.4,17,0.6,0,1,126.62,2024-11-22,高消费高频
USER_0310,23.0,0,10.587083084415083,46.8,12,0.543,0,0,633.85,2024-05-04,高消费高频
USER_0207,32.0,0,5.572044996219862,37.0,10,0.338,1,1,104.28,2024-05-22,低消费高频
USER_0222,28.0,0,14.76500835951826,103.9,35,0.165,0,1,1317.61,2024-02-23,低消费高频
USER_0338,34.0,0,10.973934968870186,46.7,9,0.295,1,0,669.38,2024-10-12,高消费低频
USER_0378,48.0,1,9.98252102968686,60.0,24,0.409,1,1,469.25,2024-02-28,异常用户
USER_0015,28.0,0,14.97377170832643,132.1,56,0.737,1,1,1824.8,2024-06-30,高消费低频
USER_0436,,0,10.378389795449023,33.0,8,0.572,0,0,86.2,2024-01-31,低消费高频
USER_0472,23.0,1,13.839190966994483,21.0,10,0.783,0,1,137.09,2024-02-22,高消费高频
USER_0178,34.0,0,16.85050547006327,37.3,12,0.768,1,1,215.22,2024-11-03,高消费高频
USER_0428,,1,18.60121483626334,64.5,13,0.099,1,0,633.87,2024-06-07,高消费低频
USER_0279,26.0,1,20.20714313861157,59.1,25,0.614,1,1,40.28,2024-05-14,低消费高频
USER_0352,27.0,1,14.236727796531687,49.5,23,0.427,0,0,93.66,2024-08-28,低消费高频
USER_0484,32.0,0,7.009496698822341,93.0,26,0.212,0,1,924.89,2024-02-11,高消费低频
USER_0493,24.0,0,1.5090626836439913,5.0,3,0.319,1,0,86.81,2024-10-17,低消费高频
USER_0498,22.0,0,10.325746351944105,72.5,28,0.068,0,1,1030.18,2024-11-16,高消费低频
USER_0021,27.0,1,12.409146792737825,92.7,44,0.8,1,1,1115.16,2024-09-05,异常用户
USER_0296,40.0,1,16.315438930026236,88.8,44,0.444,1,1,645.95,2024-12-30,高消费低频
USER_0182,33.0,0,10.150447652714263,24.2,6,0.456,1,0,371.35,2024-06-20,高消费高频
USER_0348,34.0,1,7.814899517794425,59.7,27,0.114,0,0,627.2,2024-06-12,高消费低频
USER_0345,34.0,0,19.59668175545322,45.2,14,0.526,1,0,131.99,2024-01-07,低消费高频
USER_0233,22.0,0,9.78196584896307,43.4,9,0.257,1,1,61.63,2024-01-31,低消费高频
USER_0087,38.0,1,13.126320586237748,33.0,15,0.732,0,1,136.5,2024-02-10,低消费高频
USER_0385,31.0,1,18.486487669627728,65.7,32,0.377,1,1,254.81,2024-03-13,高消费高频
USER_0292,35.0,1,14.354381283692163,46.5,21,0.697,1,1,286.41,2024-07-22,高消费高频
USER_0119,28.0,0,18.755364462065696,180.0,89,0.554,1,1,3998.94,2024-12-13,高消费高频
USER_0272,49.0,0,14.986516834157595,92.2,33,0.695,0,1,615.63,2024-12-14,高消费低频
USER_0019,18.0,1,16.167644808044624,37.2,13,0.327,1,0,44.6,2024-06-07,低消费高频
USER_0247,39.0,0,19.599760029571495,13.2,5,0.453,0,0,18.41,2024-11-14,低消费高频
USER_0284,38.0,0,9.047479257016178,54.0,20,0.24,1,1,95.3,2024-01-09,低消费高频
USER_0037,29.0,1,17.936930257823754,27.7,5,0.624,0,1,30.99,2024-05-26,低消费低频
USER_0090,,1,15.178307983754802,41.7,11,0.292,1,0,92.97,2024-03-19,低消费高频
USER_0070,34.0,1,8.556411667885424,35.6,10,0.767,1,1,434.62,2024-08-22,高消费高频
USER_0337,36.0,1,12.62192383453857,29.8,10,0.653,1,1,73.5,2024-05-13,低消费高频
USER_0257,,0,14.376293023586557,180.0,55,0.363,1,1,8973.26,2024-09-10,高消费低频
USER_0111,29.0,0,13.215023610271999,51.2,11,0.641,1,1,139.89,2024-11-09,低消费高频
USER_0240,24.0,0,12.346349405879376,40.9,20,0.303,0,0,28.83,2024-09-20,低消费高频
USER_0229,24.0,0,13.768853154456947,26.0,9,0.271,1,1,631.19,2024-06-05,高消费低频
USER_0178,34.0,0,9.722698080768955,77.5,19,0.521,1,1,352.66,2024-05-04,高消费高频
USER_0477,23.0,0,8.704701547427296,31.2,10,0.444,0,1,227.91,2024-02-17,低消费高频
USER_0317,33.0,0,9.130900430449406,35.9,10,0.249,0,0,18.84,2024-06-11,低消费低频
USER_0068,,1,14.22517932058095,33.6,12,0.358,1,1,38.7,2024-09-06,低消费低频
USER_0351,25.0,0,5.630813374328978,70.4,34,0.352,1,1,735.66,2024-11-07,高消费低频
USER_0213,25.0,0,17.780033347255635,36.6,9,0.435,0,1,84.55,2024-06-20,低消费高频
USER_0446,27.0,1,9.83646186031457,25.6,10,0.408,0,0,123.51,2024-04-20,低消费高频
USER_0104,34.0,0,18.684602187823565,30.6,6,0.362,1,1,130.89,2024-03-10,低消费高频
USER_0006,30.0,0,9.775083393130702,29.2,6,0.622,1,0,132.78,2024-10-02,低消费高频
USER_0324,33.0,0,10.997826866528193,58.6,17,0.549,1,1,115.52,2024-12-04,低消费高频
USER_0391,30.0,1,12.075616307922768,47.3,14,0.502,1,1,67.53,2024-05-28,低消费高频
USER_0038,27.0,0,14.729085872810076,67.6,20,0.257,0,1,759.4,2024-08-23,高消费低频
USER_0225,,0,7.547155947044928,33.6,12,0.534,1,1,330.34,2024-11-02,高消费高频
USER_0069,29.0,0,11.748976914791276,27.8,12,0.54,1,1,45.15,2024-06-10,低消费高频
USER_0274,18.0,0,8.52716527318115,41.7,13,0.636,0,0,113.73,2024-12-16,低消费高频
USER_0263,32.0,1,10.11306741268895,19.3,4,0.483,1,1,70.36,2024-08-31,低消费高频
USER_0382,38.0,0,8.988568226657947,6.9,3,0.221,0,0,100.36,2024-07-03,低消费高频
USER_0472,23.0,1,12.77573509341235,45.4,15,0.797,1,1,299.42,2024-12-27,高消费高频
USER_0051,37.0,0,12.112329464060231,49.0,16,0.33,1,1,374.5,2024-06-12,高消费高频
USER_0042,,0,1.188903895411034,38.0,17,0.617,1,0,129.36,2024-12-12,低消费高频
USER_0054,29.0,1,18.962360814712863,32.5,8,0.458,1,1,108.16,2024-07-14,低消费低频
USER_0479,42.0,1,18.939827919866836,57.9,24,0.334,0,1,735.07,2024-11-24,高消费低频
USER_0089,,1,11.553829228892756,48.2,21,0.599,1,0,353.88,2024-10-17,高消费高频
USER_0202,25.0,0,14.25734793281898,82.6,36,0.054,0,0,611.73,2024-12-08,高消费低频
USER_0345,34.0,0,14.512731232270909,36.3,9,0.196,1,0,23.22,2024-01-22,低消费高频
USER_0222,28.0,0,3.894958577118306,42.7,8,0.418,1,0,47.03,2024-11-07,低消费高频
USER_0144,38.0,0,17.392667730314734,36.4,13,0.519,1,1,121.62,2024-11-03,低消费高频
USER_0320,41.0,1,10.646866267298712,36.7,11,0.603,0,0,78.21,2024-03-03,低消费高频
USER_0110,26.0,1,13.443160754491899,39.1,15,0.629,0,0,296.7,2024-05-25,高消费高频
USER_0366,38.0,0,11.966319219429488,26.4,6,0.491,1,1,43.27,2024-03-10,低消费高频
USER_0090,,1,10.598654477682166,86.9,39,0.263,1,0,589.47,2024-07-22,低消费高频
USER_0098,43.0,1,10.532972420789775,39.9,12,0.287,1,1,135.33,2024-12-27,低消费高频
USER_0389,26.0,0,10.488252168341248,33.6,11,0.755,1,1,64.54,2024-07-10,低消费高频
USER_0343,,0,14.364075349639162,30.1,14,0.788,0,1,52.5,2024-11-21,低消费低频
USER_0433,35.0,1,8.377338654828755,48.5,12,0.343,1,1,626.89,2024-06-09,高消费低频
USER_0472,23.0,1,8.143013922783028,36.3,10,0.444,1,0,194.81,2024-01-17,高消费高频
USER_0330,37.0,0,16.110210019644715,43.9,21,0.137,0,1,399.27,2024-06-18,低消费高频
USER_0226,22.0,0,3.520189958113704,31.8,15,0.683,0,1,75.77,2024-08-30,低消费高频
USER_0001,35.0,0,11.826575563066093,64.2,17,0.152,1,1,998.75,2024-10-30,低消费高频
USER_0119,28.0,0,14.977454488196287,28.2,11,0.602,1,1,329.35,2024-06-16,高消费高频
USER_0090,,1,8.94988511250822,5.4,3,0.073,1,1,104.36,2024-02-04,低消费高频
USER_0476,37.0,0,9.108064391382802,26.7,11,0.572,0,0,145.79,2024-07-12,高消费低频
USER_0190,24.0,0,6.112406920466796,51.4,23,0.531,0,0,294.13,2024-08-20,高消费高频
USER_0069,29.0,0,19.32088619376219,24.2,8,0.772,1,1,113.84,2024-01-01,低消费高频
USER_0064,36.0,0,12.498028782607204,24.3,7,0.13,0,1,70.06,2024-05-24,低消费高频
USER_0081,26.0,0,12.490337697694724,29.4,6,0.603,0,1,37.2,2024-04-12,低消费低频
USER_0287,28.0,1,10.953121933440434,24.7,7,0.726,0,1,104.35,2024-05-12,高消费高频
USER_0201,24.0,1,16.551078918323725,24.6,5,0.78,0,1,121.87,2024-03-30,低消费低频
USER_0036,27.0,1,6.184052694731806,32.1,12,0.092,1,0,102.83,2024-09-18,低消费高频
USER_0318,43.0,1,11.08084709839939,23.4,8,0.152,0,1,122.42,2024-12-20,低消费高频
USER_0052,33.0,0,12.189309575044751,64.4,15,0.389,0,1,60.78,2024-03-30,低消费高频
USER_0044,22.0,0,11.246970402815784,58.8,17,0.776,0,0,158.14,2024-12-20,低消费高频
USER_0099,27.0,1,6.141728263412191,33.0,7,0.647,1,0,55.2,2024-12-16,低消费低频
USER_0349,38.0,1,14.578303150416971,180.0,39,0.199,0,0,3242.36,2024-12-12,异常用户
USER_0281,25.0,0,13.85170133664423,64.2,17,0.421,0,0,194.63,2024-04-06,高消费高频
USER_0114,34.0,1,19.59359176358397,35.4,14,0.413,0,1,55.84,2024-06-05,低消费高频
USER_0384,37.0,0,14.486165756789308,34.3,14,0.218,0,0,109.87,2024-09-30,低消费高频
USER_0029,30.0,0,8.216024557152696,51.1,19,0.387,0,1,122.87,2024-10-17,低消费高频
USER_0190,24.0,0,4.8232204200445965,32.1,15,0.652,0,0,205.79,2024-08-28,高消费高频
USER_0268,33.0,1,7.959883726767844,37.0,8,0.75,0,0,68.29,2024-01-22,低消费高频
USER_0045,,0,2.9947113292363046,41.4,18,0.298,0,0,153.03,2024-05-04,低消费高频
USER_0440,33.0,0,16.668810376249596,57.2,22,0.594,1,0,651.8,2024-12-13,高消费低频
USER_0226,22.0,0,17.039284487274568,52.0,19,0.088,1,0,151.56,2024-03-03,低消费高频
USER_0140,,0,10.382602890616864,32.7,8,0.498,0,0,138.2,2024-03-02,低消费高频
USER_0145,24.0,0,7.627821758300409,71.3,21,0.551,0,1,429.26,2024-04-13,高消费高频
USER_0368,32.0,1,9.502086798440807,44.8,10,0.43,0,1,174.14,2024-06-30,低消费高频
USER_0005,44.0,1,17.586479157940637,168.5,82,0.666,1,1,2795.12,2024-10-21,低消费高频
USER_0033,32.0,1,7.202803816382601,130.7,59,0.274,1,1,2082.1,2024-11-11,异常用户
USER_0091,,0,12.947399106105403,20.2,5,0.349,0,0,187.4,2024-01-26,低消费高频
USER_0096,30.0,1,1.675213062076324,20.0,9,0.634,0,1,93.75,2024-09-13,低消费高频
USER_0472,23.0,1,1.822602857244112,58.6,19,0.692,0,1,516.1,2024-04-28,高消费高频
USER_0279,26.0,1,11.199627566958476,32.9,15,0.748,0,0,50.93,2024-04-08,低消费高频
USER_0040,31.0,1,1.660726367820038,32.3,8,0.684,0,0,111.77,2024-01-05,高消费高频
USER_0292,35.0,1,3.4696845970094934,31.0,7,0.299,1,0,441.59,2024-08-21,高消费高频
USER_0086,18.0,0,2.5760682049186308,35.4,15,0.14,0,1,359.23,2024-12-17,高消费高频
USER_0263,32.0,1,9.481748698122018,36.4,17,0.499,1,1,137.83,2024-08-07,低消费高频
USER_0118,20.0,0,9.299484532006076,62.5,29,0.693,1,1,578.66,2024-03-01,高消费低频
USER_0070,34.0,1,14.644156509065098,48.3,12,0.554,0,0,582.6,2024-12-31,高消费高频
USER_0119,28.0,0,6.800967344865579,28.7,9,0.626,1,1,111.0,2024-09-18,高消费高频
USER_0261,28.0,0,3.4214584068093536,55.8,16,0.162,1,0,489.37,2024-06-11,高消费高频
USER_0083,44.0,1,15.202398976004119,31.5,14,0.248,0,0,405.55,2024-09-21,高消费低频
USER_0067,25.0,1,5.111912496228814,49.8,10,0.319,1,0,216.48,2024-11-08,高消费低频
USER_0242,36.0,1,12.799202885826984,25.4,7,0.645,0,1,139.95,2024-12-07,低消费高频
USER_0064,36.0,0,14.71352198988362,44.3,10,0.523,0,0,42.3,2024-04-15,低消费高频
USER_0446,27.0,1,11.465467549546286,36.0,16,0.736,0,1,54.87,2024-11-03,低消费高频
USER_0449,34.0,1,4.727192973776377,41.2,19,0.771,1,1,64.9,2024-09-04,低消费高频
USER_0289,26.0,1,13.234530317083058,80.5,24,0.512,1,1,142.64,2024-05-16,高消费低频
USER_0101,,1,5.137672260579496,46.8,15,0.148,1,1,485.58,2024-06-08,高消费高频
USER_0204,34.0,0,8.068479734308356,94.7,25,0.704,0,1,671.4,2024-07-02,高消费低频
USER_0192,41.0,0,10.605581812634151,46.3,19,0.204,1,1,81.8,2024-05-04,低消费低频
USER_0064,36.0,0,14.664166503984003,5.0,3,0.318,0,0,30.21,2024-09-24,低消费高频
USER_0057,28.0,0,6.6447316017547555,53.1,22,0.42,1,1,92.13,2024-03-26,低消费高频
USER_0399,33.0,0,3.6939779740803864,39.6,17,0.224,1,0,84.75,2024-08-18,低消费低频
USER_0034,22.0,1,9.369609838940207,27.5,9,0.417,0,0,190.15,2024-06-01,低消费高频
USER_0257,,0,15.62540522223754,36.2,13,0.322,1,1,469.75,2024-01-11,高消费低频
USER_0464,19.0,0,18.04894093921905,50.6,23,0.739,0,1,73.14,2024-09-05,低消费低频
USER_0122,30.0,1,12.732546004792216,48.4,9,0.501,1,1,114.2,2024-05-26,低消费高频
USER_0475,36.0,1,14.007148296837311,5.0,3,0.379,1,1,68.99,2024-04-03,低消费高频
USER_0138,34.0,0,12.388799599955401,47.3,22,0.095,1,1,279.8,2024-08-04,高消费高频
USER_0219,31.0,0,6.1847867485769905,29.5,10,0.145,1,1,64.81,2024-02-11,低消费高频
USER_0384,37.0,0,12.76874764404239,23.9,6,0.164,1,0,102.99,2024-07-29,低消费高频
USER_0187,35.0,1,12.83327908679922,42.8,19,0.421,0,1,54.18,2024-04-02,低消费高频
USER_0437,49.0,0,10.265680060376948,75.3,29,0.154,1,1,1016.9,2024-12-09,高消费低频
USER_0467,32.0,1,17.01656656407451,33.5,11,0.271,1,1,477.19,2024-02-16,高消费高频
USER_0301,42.0,0,13.708769603567697,33.8,12,0.762,0,0,157.29,2024-12-31,低消费高频
USER_0050,33.0,1,18.17560910974264,53.1,22,0.137,0,0,507.26,2024-01-30,高消费低频
USER_0493,24.0,0,22.741196009788204,42.9,14,0.721,1,0,90.96,2024-05-22,低消费高频
USER_0320,41.0,1,10.891524816205203,26.8,5,0.075,1,0,100.74,2024-07-13,低消费高频
USER_0040,31.0,1,9.802056444841131,54.2,14,0.12,0,1,426.44,2024-02-11,高消费高频
USER_0009,44.0,1,8.872186492452354,28.9,11,0.271,0,1,353.29,2024-05-31,高消费高频
USER_0125,,0,15.493444067585218,28.5,7,0.575,1,1,147.21,2024-10-28,低消费高频
USER_0187,35.0,1,14.030280612140405,54.5,12,0.788,0,1,113.5,2024-02-10,低消费高频
USER_0062,28.0,1,15.623619289471293,59.4,23,0.487,0,1,88.3,2024-07-17,低消费高频
USER_0318,43.0,1,11.001976638181603,41.3,14,0.366,1,0,70.05,2024-10-04,低消费高频
USER_0287,28.0,1,11.519996691330709,84.3,34,0.677,0,1,334.13,2024-03-20,高消费高频
USER_0423,35.0,0,17.560234210516033,55.8,16,0.743,1,0,99.39,2024-04-20,低消费高频
USER_0030,32.0,1,11.29978574028881,76.0,31,0.589,0,1,556.52,2024-07-22,高消费低频
USER_0141,22.0,1,13.053004196488208,63.3,22,0.51,0,1,31.92,2024-12-14,低消费高频
USER_0379,23.0,1,8.315493238841006,45.5,10,0.404,1,1,450.41,2024-07-30,高消费高频
USER_0208,,1,10.834515394814254,54.2,26,0.479,1,1,41.47,2024-09-30,低消费高频
USER_0320,41.0,1,5.276553998750234,44.9,15,0.439,1,0,120.96,2024-09-29,低消费高频
USER_0336,30.0,0,19.29328761468831,23.6,6,0.195,1,0,52.52,2024-11-28,低消费高频
USER_0292,35.0,1,16.24149089652434,26.8,12,0.161,0,0,289.62,2024-09-13,高消费高频
USER_0292,35.0,1,12.590079820539529,61.6,12,0.448,1,1,535.78,2024-12-08,高消费高频
USER_0095,,0,11.730475754971303,28.6,13,0.278,0,0,44.08,2024-07-30,低消费低频
USER_0207,32.0,0,20.936732072149127,55.9,17,0.262,1,0,100.5,2024-03-05,低消费高频
USER_0108,32.0,0,14.365254641166064,48.0,11,0.332,1,0,107.26,2024-03-02,低消费高频
USER_0097,34.0,1,6.023531182003777,33.0,12,0.595,0,1,83.93,2024-09-25,低消费高频
USER_0234,34.0,1,10.349151660295295,63.5,19,0.373,1,0,164.33,2024-04-07,低消费高频
USER_0044,22.0,0,6.509272609845767,36.1,11,0.425,1,1,120.92,2024-08-25,低消费高频
USER_0467,32.0,1,9.32613871971098,21.2,5,0.795,0,1,382.59,2024-08-05,高消费高频
USER_0127,,1,12.997119929933836,43.6,10,0.783,1,0,45.39,2024-11-13,低消费高频
USER_0102,27.0,1,11.690799580196582,20.9,8,0.269,1,1,85.26,2024-03-16,低消费高频
USER_0213,25.0,0,5.395538587469194,35.1,17,0.247,0,0,141.08,2024-03-02,低消费高频
USER_0396,27.0,1,19.778559889581246,39.1,14,0.345,0,1,152.72,2024-02-29,低消费高频
USER_0498,22.0,0,2.736452325673607,73.0,16,0.167,0,1,1091.97,2024-02-07,高消费低频
USER_0365,38.0,0,22.74353146968526,53.4,24,0.762,0,0,54.71,2024-09-29,低消费高频
USER_0031,20.0,1,16.776526042852552,57.2,24,0.462,0,0,335.13,2024-02-07,高消费高频
USER_0480,34.0,1,3.854533556846736,44.7,16,0.59,0,0,105.73,2024-05-18,低消费高频
USER_0467,32.0,1,8.99897887707186,61.4,29,0.677,0,1,684.99,2024-06-23,高消费高频
USER_0450,47.0,0,16.6867298904785,30.3,9,0.334,1,0,82.92,2024-03-15,低消费高频
USER_0233,22.0,0,17.283624556402092,29.3,11,0.663,0,0,51.95,2024-05-13,低消费高频
USER_0156,32.0,0,15.225189277244986,86.7,33,0.58,1,1,371.97,2024-01-18,高消费高频
USER_0451,39.0,0,6.070738353805651,49.8,15,0.597,0,0,179.93,2024-02-07,低消费高频
USER_0062,28.0,1,12.079037720559198,9.2,3,0.398,1,0,66.9,2024-05-13,低消费高频
USER_0073,30.0,1,5.003469125990293,88.9,42,0.078,1,1,1027.66,2024-03-19,低消费高频
USER_0261,28.0,0,16.54011331268096,72.7,36,0.1,1,1,362.42,2024-12-06,高消费高频
USER_0255,32.0,1,10.462142914421005,81.8,37,0.287,0,1,434.67,2024-07-04,高消费低频
USER_0156,32.0,0,12.689582604590301,57.2,24,0.157,0,1,644.87,2024-02-25,高消费高频
USER_0403,20.0,0,11.60075423256102,30.9,9,0.355,0,1,94.24,2024-01-04,低消费高频
USER_0279,26.0,1,16.31961774981223,32.3,12,0.341,0,0,61.06,2024-09-01,低消费高频
USER_0252,30.0,1,15.520649240246378,26.1,11,0.157,1,0,82.61,2024-07-08,低消费高频
USER_0234,34.0,1,21.460058849948478,36.9,17,0.717,0,0,159.5,2024-12-20,低消费高频
USER_0421,44.0,1,15.525743294690884,28.6,11,0.165,0,0,97.49,2024-03-23,低消费高频
